slot,job_id,start_ns,end_ns,worker,task_id,index
41,2408,20225586789,20225590119,3,65535,0
41,2419,20225593995,20225594869,3,65535,0
41,2430,20225598707,20225599303,3,65535,0
41,2487,20225622494,20225623286,3,65534,0
41,2488,20225618972,20225623519,3,65535,0
41,2493,20225626130,20225626521,3,65535,0
41,2594,20225676066,20225679997,3,65534,0
41,2595,20225665794,20225680142,3,65535,0
41,2598,20225685084,20225685571,3,65535,0
41,2691,20225726395,20225731127,3,65534,0
41,2692,20225719514,20225731531,3,65535,0
41,2702,20225734994,20225735662,3,65535,0
41,2725,20225746086,20225750193,3,65534,0
41,2726,20225744294,20225750440,3,65535,0
41,2762,20225765331,20225767090,3,65535,0
41,2771,20225771121,20225771869,3,65535,0
41,2847,20225801430,20225849720,3,65534,0
41,2848,20225795856,20225849980,3,65535,0
41,2865,20225866253,20225866894,3,65535,0
41,2869,20225868820,20225869542,3,65535,0
41,2888,20225884025,20225889843,3,65534,0
41,2889,20225882130,20225890103,3,65535,0
41,2891,20225891040,20225891410,3,65535,0
41,2899,20225896539,20225898734,3,65535,0
41,2982,20225933583,20226005053,3,65534,0
41,2983,20225928049,20226005199,3,65535,0
41,2986,20226007200,20226008969,3,65535,0
41,3344,20226234425,20226610832,3,65534,0
41,3346,20226189856,20226611576,3,65535,0
41,3372,20226675139,20226675592,3,65535,0
41,3389,20226705821,20226706195,3,65535,0
41,3402,20226730879,20226731244,3,65535,0
40,12,20223831263,20223832087,2,65535,0
40,294,20223948406,20224259293,2,65534,0
40,295,20223941455,20224259802,2,65535,0
40,298,20224263164,20224266934,2,65535,0
40,792,20224542900,20224794863,2,65534,0
40,822,20224805482,20224811625,2,65534,0
40,824,20224504253,20224812122,2,65535,0
40,829,20224813417,20224815533,2,65535,0
40,953,20224875880,20224883885,2,65534,0
40,954,20224868797,20224884142,2,65535,0
40,974,20224886704,20224893251,2,65535,0
40,1114,20224948955,20224957652,2,65534,0
40,1119,20224940598,20224958926,2,65535,0
40,1135,20224965395,20224966674,2,65535,0
40,1342,20225054349,20225063770,2,65534,0
40,1344,20225027888,20225064128,2,65535,0
40,1361,20225068240,20225071070,2,65535,0
40,1476,20225114744,20225124553,2,65534,0
40,1479,20225108086,20225125339,2,65535,0
40,1485,20225126300,20225127767,2,65535,0
40,1507,20225138933,20225143274,2,65534,0
40,1512,20225137141,20225145194,2,65535,0
40,1525,20225145834,20225147900,2,65535,0
40,1528,20225149840,20225150849,2,65535,0
40,1556,20225161565,20225167164,2,65534,0
40,1558,20225159977,20225167561,2,65535,0
40,1587,20225172427,20225179685,2,65535,0
40,1628,20225193749,20225197270,2,65534,0
40,1631,20225192132,20225198977,2,65535,0
40,1639,20225201533,20225202643,2,65535,0
40,1694,20225230365,20225232939,2,65534,0
40,1695,20225225603,20225233083,2,65535,0
40,1697,20225234419,20225234856,2,65535,0
40,1722,20225245434,20225247549,2,65534,0
40,1723,20225243420,20225247787,2,65535,0
40,1725,20225250055,20225250686,2,65535,0
40,1864,20225313684,20225317047,2,65534,0
40,1865,20225301025,20225317196,2,65535,0
40,1868,20225318100,20225319003,2,65535,0
40,1876,20225320026,20225320596,2,65535,0
40,1885,20225325985,20225326759,2,65535,0
40,1894,20225328521,20225329835,2,65535,0
40,1902,20225330966,20225331668,2,65535,0
40,1942,20225343839,20225345959,2,65534,0
40,1943,20225341413,20225346325,2,65535,0
40,1947,20225348296,20225348668,2,65535,0
40,1954,20225354125,20225354917,2,65535,0
40,1962,20225358510,20225359297,2,65535,0
40,1984,20225374589,20225376165,2,65535,0
40,1994,20225385367,20225386634,2,65535,0
40,2023,20225397242,20225398106,2,65534,0
40,2024,20225395217,20225398248,2,65535,0
40,2044,20225410617,20225411257,2,65535,0
40,2087,20225425734,20225427687,2,65534,0
40,2088,20225424001,20225427884,2,65535,0
40,2109,20225433587,20225434057,2,65535,0
40,2149,20225470321,20225471169,2,65535,0
40,2174,20225488085,20225491005,2,65534,0
40,2176,20225480227,20225491534,2,65535,0
40,2183,20225493196,20225493769,2,65535,0
40,2221,20225507368,20225507918,2,65534,0
40,2222,20225505541,20225508182,2,65535,0
40,2228,20225512201,20225512558,2,65535,0
40,2247,20225522013,20225523634,2,65534,0
40,2249,20225520241,20225524194,2,65535,0
40,2256,20225526106,20225526981,2,65535,0
40,2289,20225536857,20225537975,2,65534,0
40,2290,20225535179,20225538115,2,65535,0
40,2299,20225541615,20225542563,2,65535,0
40,2326,20225551791,20225552746,2,65534,0
40,2328,20225550086,20225553128,2,65535,0
40,2336,20225555945,20225556935,2,65535,0
40,2389,20225576236,20225577480,2,65534,0
40,2390,20225572923,20225577625,2,65535,0
40,2399,20225585489,20225586640,2,65535,0
40,2403,20225588623,20225589445,2,65535,0
40,2451,20225606092,20225607163,2,65534,0
40,2454,20225604220,20225607680,2,65535,0
40,2458,20225608316,20225608703,2,65535,0
40,2482,20225619616,20225620613,2,65534,0
40,2484,20225617771,20225621280,2,65535,0
40,2497,20225627306,20225627817,2,65535,0
40,2520,20225647116,20225647951,2,65535,0
40,2578,20225670258,20225672036,2,65534,0
40,2579,20225666408,20225672187,2,65535,0
40,2586,20225674940,20225675645,2,65535,0
40,2643,20225703888,20225707774,2,65534,0
40,2645,20225698411,20225708071,2,65535,0
40,2660,20225715145,20225716462,2,65535,0
40,2697,20225722451,20225732961,2,65534,0
40,2698,20225721128,20225733109,2,65535,0
40,2723,20225742992,20225749890,2,65534,0
40,2724,20225742460,20225750090,2,65535,0
40,2748,20225761915,20225763381,2,65534,0
40,2750,20225760035,20225763743,2,65535,0
40,2754,20225765843,20225766145,2,65535,0
40,2838,20225804253,20225838802,2,65534,0
40,2839,20225797294,20225839200,2,65535,0
40,2840,20225840656,20225841458,2,65535,0
40,2882,20225854327,20225887486,2,65534,0
40,2887,20225852520,20225889494,2,65535,0
40,2890,20225890127,20225890503,2,65535,0
40,3004,20225959286,20226053594,2,65534,0
40,3005,20225946181,20226054362,2,65535,0
40,3008,20226056541,20226057960,2,65535,0
40,3291,20226208475,20226539078,2,65534,0
40,3299,20226177846,20226541547,2,65535,0
40,3329,20226591315,20226591812,2,65535,0
40,3348,20226615299,20226615627,2,65535,0
40,3363,20226619853,20226657063,2,65534,0
40,3364,20226619396,20226657314,2,65535,0
40,3365,20226661956,20226662227,2,65535,0
40,3366,20226666369,20226666636,2,65535,0
40,3367,20226667236,20226667457,2,65535,0
40,3382,20226698545,20226698995,2,65535,0
40,3385,20226701488,20226701999,2,65535,0
40,3388,20226704835,20226705149,2,65535,0
40,3391,20226709408,20226709962,2,65535,0
40,3415,20226751564,20226773744,2,65534,0
40,3416,20226749964,20226774335,2,65535,0
48,14,20223773660,20223783660,12,0,45
48,1,20223768233,20223778233,12,0,44
48,0,20223706505,20223716505,12,0,35
48,4,20223711873,20223721873,12,0,36
48,6,20223714678,20223724678,12,0,37
48,7,20223717590,20223727590,12,0,38
48,8,20223720813,20223730813,12,0,39
48,9,20223723661,20223733661,12,0,40
48,10,20223731734,20223741734,10,0,4
48,11,20223734698,20223744698,10,0,5
48,13,20223737820,20223747820,10,0,6
48,15,20223740853,20223750853,10,0,7
48,18,20223743621,20223753621,10,0,8
48,22,20223746855,20223756855,10,0,9
48,16,20223834454,20223844454,11,0,19
48,17,20223776614,20223786614,12,0,46
48,21,20223778875,20223788875,12,0,47
48,24,20223780989,20223790989,12,0,32
48,26,20223783418,20223793418,12,0,33
48,28,20223785883,20223795883,12,0,34
48,30,20223789761,20223799761,13,0,51
48,32,20223796689,20223806689,13,0,52
48,33,20223799307,20223809307,13,0,53
48,35,20223801699,20223811699,13,0,54
48,38,20223803983,20223813983,13,0,55
48,39,20223806497,20223816497,13,0,56
48,43,20223808963,20223818963,13,0,57
48,46,20223811263,20223821263,13,0,58
48,51,20223813964,20223823964,13,0,59
48,55,20223816394,20223826394,13,0,60
48,65,20223818638,20223828638,13,0,61
48,72,20223821239,20223831239,13,0,62
48,76,20223832174,20223842174,11,0,18
48,48,20223901621,20223911621,13,0,63
48,62,20223904545,20223914545,13,0,48
48,105,20223952822,20223962822,12,0,108
48,73,20223918939,20223928939,11,0,31
48,81,20223922197,20223932197,11,0,16
48,90,20223925106,20223935106,11,0,17
48,41,20223837603,20223847603,11,0,20
48,47,20223840608,20223850608,11,0,21
48,52,20223843401,20223853401,11,0,22
48,63,20223845477,20223855477,11,0,23
48,71,20223848379,20223858379,11,0,24
48,77,20223851188,20223861188,11,0,25
48,84,20223853606,20223863606,11,0,26
48,94,20223856328,20223866328,11,0,27
48,106,20223859388,20223869388,11,0,28
48,115,20223862109,20223872109,11,0,29
48,122,20223865388,20223875388,11,0,30
48,129,20223873902,20223883902,10,0,12
48,137,20223876438,20223886438,10,0,13
48,141,20223879718,20223889718,10,0,14
48,148,20223882238,20223892238,10,0,15
48,155,20223885715,20223895715,10,0,0
48,25,20223749825,20223759825,10,0,10
48,27,20223752687,20223762687,10,0,11
48,29,20223760778,20223770778,12,0,41
48,31,20223763414,20223773414,12,0,42
48,34,20223765763,20223775763,12,0,43
48,133,20223978751,20223988751,13,0,115
48,54,20223914496,20223924496,13,0,50
48,97,20223950305,20223960305,12,0,107
48,123,20223972301,20223982301,12,0,98
48,138,20223981738,20223991738,13,0,116
48,142,20223987550,20223997550,13,0,117
48,92,20223929570,20223939570,12,0,99
48,98,20223932193,20223942193,12,0,100
48,109,20223934285,20223944285,12,0,101
48,117,20223936898,20223946898,12,0,102
48,124,20223940151,20223950151,12,0,103
48,132,20223942348,20223952348,12,0,104
48,139,20223945034,20223955034,12,0,105
48,49,20223906689,20223916689,13,0,49
48,93,20223947254,20223957254,12,0,106
48,120,20223955426,20223965426,12,0,109
48,131,20223958163,20223968163,12,0,110
48,136,20223960341,20223970341,12,0,111
48,140,20223963007,20223973007,12,0,96
48,149,20223965804,20223975804,12,0,97
48,159,20223989741,20223999741,13,0,118
48,166,20223992510,20224002510,13,0,119
48,169,20223994745,20224004745,13,0,120
48,176,20223997098,20224007098,13,0,121
48,181,20223999300,20224009300,13,0,122
48,184,20224005974,20224015974,11,0,82
48,192,20224008132,20224018132,11,0,83
48,199,20224010664,20224020664,11,0,84
48,198,20224054160,20224064160,10,0,77
48,204,20224057419,20224067419,10,0,78
48,208,20224060008,20224070008,10,0,79
48,214,20224062145,20224072145,10,0,64
48,219,20224065361,20224075361,10,0,65
48,226,20224067889,20224077889,10,0,66
48,231,20224073320,20224083320,10,0,67
48,237,20224077340,20224087340,11,0,90
48,242,20224080338,20224090338,11,0,91
48,160,20223888695,20223898695,10,0,1
48,165,20223891400,20223901400,10,0,2
48,168,20223893961,20223903961,10,0,3
48,162,20224013718,20224023718,11,0,85
48,180,20224016839,20224026839,11,0,86
48,183,20224019600,20224029600,11,0,87
48,189,20224021765,20224031765,11,0,88
48,196,20224023983,20224033983,11,0,89
48,203,20224033061,20224043061,10,0,68
48,209,20224035364,20224045364,10,0,69
48,213,20224037728,20224047728,10,0,70
48,218,20224040402,20224050402,10,0,71
48,225,20224042578,20224052578,10,0,72
48,229,20224044731,20224054731,10,0,73
48,234,20224046971,20224056971,10,0,74
48,240,20224049352,20224059352,10,0,75
48,244,20224051655,20224061655,10,0,76
48,212,20224088397,20224098397,11,0,92
48,216,20224092069,20224102069,11,0,93
48,223,20224094080,20224104080,11,0,94
48,228,20224096390,20224106390,11,0,95
48,233,20224099115,20224109115,11,0,80
48,238,20224101309,20224111309,11,0,81
48,243,20224105241,20224115241,13,0,123
48,254,20224131188,20224141188,12,0,165
48,261,20224133907,20224143907,12,0,166
48,266,20224136174,20224146174,12,0,167
48,269,20224140925,20224150925,12,0,168
48,230,20224107493,20224117493,13,0,124
48,235,20224110061,20224120061,13,0,125
48,241,20224112258,20224122258,13,0,126
48,248,20224115017,20224125017,13,0,127
48,251,20224117319,20224127319,13,0,112
48,255,20224120380,20224130380,13,0,113
48,259,20224122660,20224132660,13,0,114
48,263,20224126118,20224136118,12,0,163
48,267,20224129025,20224139025,12,0,164
48,301,20224162864,20224172864,12,0,160
48,305,20224165963,20224175963,12,0,161
48,309,20224167823,20224177823,12,0,162
48,311,20224171669,20224181669,13,0,179
48,315,20224174302,20224184302,13,0,180
48,319,20224176884,20224186884,13,0,181
48,320,20224179182,20224189182,13,0,182
48,324,20224181515,20224191515,13,0,183
48,326,20224183702,20224193702,13,0,184
48,331,20224186125,20224196125,13,0,185
48,342,20224188130,20224198130,13,0,186
48,347,20224190533,20224200533,13,0,187
48,351,20224192659,20224202659,13,0,188
48,356,20224194891,20224204891,13,0,189
48,361,20224197257,20224207257,13,0,190
48,367,20224199779,20224209779,13,0,191
48,370,20224201956,20224211956,13,0,176
48,375,20224204650,20224214650,13,0,177
48,380,20224206655,20224216655,13,0,178
48,325,20224270120,20224280120,10,0,200
48,329,20224272846,20224282846,10,0,201
48,334,20224276321,20224286321,10,0,202
48,345,20224279040,20224289040,10,0,203
48,353,20224282137,20224292137,10,0,204
48,362,20224289255,20224299255,11,0,146
48,371,20224293033,20224303033,11,0,147
48,379,20224295568,20224305568,11,0,148
48,355,20224307618,20224317618,11,0,152
48,359,20224310437,20224320437,11,0,153
48,366,20224313132,20224323132,11,0,154
48,368,20224315875,20224325875,11,0,155
48,376,20224318043,20224328043,11,0,156
48,381,20224320656,20224330656,11,0,157
48,273,20224142989,20224152989,12,0,169
48,276,20224145166,20224155166,12,0,170
48,279,20224147595,20224157595,12,0,171
48,282,20224150894,20224160894,12,0,172
48,284,20224155983,20224165983,12,0,173
48,288,20224158599,20224168599,12,0,174
48,290,20224160809,20224170809,12,0,175
48,358,20224342858,20224352858,11,0,214
48,372,20224346484,20224356484,11,0,215
48,378,20224349031,20224359031,11,0,216
48,387,20224351195,20224361195,11,0,217
48,389,20224210639,20224220639,10,0,132
48,393,20224213930,20224223930,10,0,133
48,398,20224216288,20224226288,10,0,134
48,403,20224219482,20224229482,10,0,135
48,407,20224221759,20224231759,10,0,136
48,414,20224223948,20224233948,10,0,137
48,420,20224226990,20224236990,10,0,138
48,424,20224233535,20224243535,10,0,139
48,426,20224235885,20224245885,10,0,140
48,431,20224238462,20224248462,10,0,141
48,435,20224241207,20224251207,10,0,142
48,439,20224243658,20224253658,10,0,143
48,444,20224246405,20224256405,10,0,128
48,448,20224249282,20224259282,10,0,129
48,451,20224251948,20224261948,10,0,130
48,457,20224255492,20224265492,10,0,131
48,464,20224257655,20224267655,10,0,196
48,468,20224261375,20224271375,10,0,197
48,472,20224264053,20224274053,10,0,198
48,476,20224267403,20224277403,10,0,199
48,386,20224300230,20224310230,11,0,149
48,396,20224302979,20224312979,11,0,150
48,401,20224305432,20224315432,11,0,151
48,384,20224363238,20224373238,13,0,244
48,394,20224365603,20224375603,13,0,245
48,402,20224368899,20224378899,13,0,246
48,410,20224371142,20224381142,13,0,247
48,418,20224373242,20224383242,13,0,248
48,422,20224376121,20224386121,13,0,249
48,425,20224378007,20224388007,13,0,250
48,423,20224381065,20224391065,13,0,251
48,429,20224383481,20224393481,13,0,252
48,432,20224385846,20224395846,13,0,253
48,441,20224388046,20224398046,13,0,254
48,447,20224390383,20224400383,13,0,255
48,452,20224393324,20224403324,13,0,240
48,458,20224395620,20224405620,13,0,241
48,465,20224397705,20224407705,13,0,242
48,471,20224402013,20224412013,12,0,227
48,478,20224405218,20224415218,12,0,228
48,482,20224407514,20224417514,12,0,229
48,486,20224410320,20224420320,12,0,230
48,490,20224412599,20224422599,12,0,231
48,495,20224415158,20224425158,12,0,232
48,498,20224417403,20224427403,12,0,233
48,503,20224419681,20224429681,12,0,234
48,507,20224422005,20224432005,12,0,235
48,480,20224446197,20224456197,12,0,293
48,485,20224448745,20224458745,12,0,294
48,492,20224450591,20224460591,12,0,295
48,496,20224453134,20224463134,12,0,296
48,502,20224455477,20224465477,12,0,297
48,508,20224457643,20224467643,12,0,298
48,512,20224459674,20224469674,12,0,299
48,385,20224324155,20224334155,11,0,158
48,391,20224326215,20224336215,11,0,159
48,397,20224329388,20224339388,11,0,144
48,399,20224331852,20224341852,11,0,145
48,404,20224334096,20224344096,11,0,210
48,411,20224336158,20224346158,11,0,211
48,417,20224338183,20224348183,11,0,212
48,421,20224340312,20224350312,11,0,213
48,395,20224360914,20224370914,13,0,243
48,436,20224424973,20224434973,12,0,236
48,440,20224427637,20224437637,12,0,237
48,446,20224430002,20224440002,12,0,238
48,449,20224432170,20224442170,12,0,239
48,455,20224434611,20224444611,12,0,224
48,463,20224437224,20224447224,12,0,225
48,466,20224439192,20224449192,12,0,226
48,470,20224441954,20224451954,12,0,291
48,475,20224443871,20224453871,12,0,292
48,530,20224493256,20224503256,11,0,223
48,535,20224496670,20224506670,11,0,208
48,540,20224499682,20224509682,11,0,209
48,547,20224502110,20224512110,11,0,274
48,552,20224504559,20224514559,11,0,275
48,558,20224506939,20224516939,11,0,276
48,569,20224509314,20224519314,11,0,277
48,576,20224511639,20224521639,11,0,278
48,582,20224515652,20224525652,11,0,279
48,588,20224517882,20224527882,11,0,280
48,598,20224520111,20224530111,11,0,281
48,606,20224523193,20224533193,11,0,282
48,613,20224525325,20224535325,11,0,283
48,624,20224527139,20224537139,11,0,284
48,639,20224529199,20224539199,11,0,285
48,647,20224531433,20224541433,11,0,286
48,657,20224536714,20224546714,11,0,287
48,673,20224541849,20224551849,11,0,272
48,690,20224546668,20224556668,11,0,273
48,702,20224553775,20224563775,10,0,205
48,718,20224556085,20224566085,10,0,206
48,649,20224578582,20224588582,10,0,263
48,663,20224582183,20224592183,10,0,264
48,685,20224585006,20224595006,10,0,265
48,704,20224587374,20224597374,10,0,266
48,721,20224589746,20224599746,10,0,267
48,674,20224696266,20224706266,13,0,374
48,695,20224698540,20224708540,13,0,375
48,707,20224702966,20224712966,13,0,376
48,724,20224705094,20224715094,13,0,377
48,517,20224461999,20224471999,12,0,300
48,522,20224464091,20224474091,12,0,301
48,526,20224466711,20224476711,12,0,302
48,531,20224471276,20224481276,12,0,303
48,534,20224473644,20224483644,12,0,288
48,537,20224476097,20224486097,12,0,289
48,542,20224478155,20224488155,12,0,290
48,546,20224482094,20224492094,11,0,218
48,550,20224484148,20224494148,11,0,219
48,553,20224486573,20224496573,11,0,220
48,559,20224488730,20224498730,11,0,221
48,568,20224491046,20224501046,11,0,222
48,726,20224736028,20224746028,12,0,358
48,734,20224738826,20224748826,12,0,359
48,708,20224707092,20224717092,13,0,378
48,723,20224709591,20224719591,13,0,379
48,731,20224711800,20224721800,13,0,380
48,853,20224809392,20224819392,11,0,338
48,862,20224812130,20224822130,11,0,339
48,878,20224814806,20224824806,11,0,340
48,894,20224816953,20224826953,11,0,341
48,917,20224818970,20224828970,11,0,342
48,1000,20224878691,20224888691,11,0,413
48,1026,20224881022,20224891022,11,0,414
48,1038,20224882852,20224892852,11,0,415
48,1048,20224884759,20224894759,11,0,400
48,1062,20224886936,20224896936,11,0,401
48,1075,20224892037,20224902037,13,0,435
48,730,20224558339,20224568339,10,0,207
48,742,20224561498,20224571498,10,0,192
48,750,20224563994,20224573994,10,0,193
48,764,20224566193,20224576193,10,0,194
48,777,20224568170,20224578170,10,0,195
48,796,20224570447,20224580447,10,0,260
48,804,20224572972,20224582972,10,0,261
48,817,20224575086,20224585086,10,0,262
48,1066,20224920258,20224930258,13,0,444
48,1078,20224923341,20224933341,13,0,445
48,1098,20224925481,20224935481,13,0,446
48,737,20224592249,20224602249,10,0,268
48,747,20224594510,20224604510,10,0,269
48,759,20224596615,20224606615,10,0,270
48,771,20224598305,20224608305,10,0,271
48,793,20224600294,20224610294,10,0,256
48,802,20224602061,20224612061,10,0,257
48,815,20224603845,20224613845,10,0,258
48,831,20224605952,20224615952,10,0,259
48,844,20224608114,20224618114,10,0,324
48,856,20224612368,20224622368,10,0,325
48,867,20224614304,20224624304,10,0,326
48,880,20224616239,20224626239,10,0,327
48,907,20224621143,20224631143,10,0,328
48,923,20224623055,20224633055,10,0,329
48,939,20224625015,20224635015,10,0,330
48,966,20224626843,20224636843,10,0,331
48,985,20224628771,20224638771,10,0,332
48,1016,20224631650,20224641650,10,0,333
48,1032,20224634084,20224644084,10,0,334
48,1041,20224636099,20224646099,10,0,335
48,1056,20224641223,20224651223,10,0,320
48,1072,20224645525,20224655525,10,0,321
48,1087,20224647746,20224657746,10,0,322
48,1110,20224650043,20224660043,10,0,323
48,1129,20224654774,20224664774,13,0,307
48,1140,20224657926,20224667926,13,0,308
48,818,20224773333,20224783333,12,0,420
48,834,20224775737,20224785737,12,0,421
48,845,20224778019,20224788019,12,0,422
48,860,20224780000,20224790000,12,0,423
48,876,20224781926,20224791926,12,0,424
48,895,20224784045,20224794045,12,0,425
48,920,20224786023,20224796023,12,0,426
48,941,20224789981,20224799981,12,0,427
48,964,20224791856,20224801856,12,0,428
48,986,20224794369,20224804369,12,0,429
48,1012,20224796670,20224806670,12,0,430
48,1031,20224798568,20224808568,12,0,431
48,1043,20224800414,20224810414,12,0,416
48,778,20224745491,20224755491,12,0,362
48,799,20224750454,20224760454,12,0,363
48,820,20224752628,20224762628,12,0,364
48,838,20224754915,20224764915,12,0,365
48,854,20224757036,20224767036,12,0,366
48,865,20224759121,20224769121,12,0,367
48,883,20224763805,20224773805,12,0,352
48,910,20224766428,20224776428,12,0,353
48,928,20224769220,20224779220,12,0,354
48,951,20224771361,20224781361,12,0,419
48,1050,20224894217,20224904217,13,0,436
48,1071,20224900062,20224910062,13,0,437
48,1090,20224903431,20224913431,13,0,438
48,1113,20224905958,20224915958,13,0,439
48,1133,20224907938,20224917938,13,0,440
48,1146,20224913958,20224923958,13,0,441
48,1164,20224915917,20224925917,13,0,442
48,745,20224741080,20224751080,12,0,360
48,757,20224743327,20224753327,12,0,361
48,826,20224802457,20224812457,12,0,417
48,836,20224805146,20224815146,12,0,418
48,871,20224821121,20224831121,11,0,343
48,886,20224823757,20224833757,11,0,344
48,906,20224831671,20224841671,11,0,345
48,925,20224833752,20224843752,11,0,346
48,949,20224835970,20224845970,11,0,347
48,967,20224838416,20224848416,11,0,348
48,1054,20224918010,20224928010,13,0,443
48,1093,20224927543,20224937543,13,0,447
48,1111,20224930414,20224940414,13,0,432
48,1128,20224932665,20224942665,13,0,433
48,1138,20224934941,20224944941,13,0,434
48,744,20224713758,20224723758,13,0,381
48,754,20224716131,20224726131,13,0,382
48,765,20224718916,20224728916,13,0,383
48,781,20224720978,20224730978,13,0,368
48,795,20224722831,20224732831,13,0,369
48,803,20224725164,20224735164,13,0,370
48,821,20224728914,20224738914,12,0,355
48,833,20224731636,20224741636,12,0,356
48,843,20224733829,20224743829,12,0,357
48,961,20224843833,20224853833,11,0,349
48,981,20224846623,20224856623,11,0,350
48,1004,20224848763,20224858763,11,0,351
48,1028,20224850877,20224860877,11,0,336
48,1037,20224852884,20224862884,11,0,337
48,1051,20224855307,20224865307,11,0,402
48,1063,20224857996,20224867996,11,0,403
48,1076,20224860144,20224870144,11,0,404
48,1094,20224862625,20224872625,11,0,405
48,1117,20224864673,20224874673,11,0,406
48,1130,20224866707,20224876707,11,0,407
48,1139,20224868796,20224878796,11,0,408
48,1152,20224870850,20224880850,11,0,409
48,1169,20224872836,20224882836,11,0,410
48,1184,20224875086,20224885086,11,0,411
48,1160,20224941698,20224951698,13,0,499
48,1172,20224944309,20224954309,13,0,500
48,1187,20224946826,20224956826,13,0,501
48,1201,20224949007,20224959007,13,0,502
48,1217,20224954181,20224964181,13,0,503
48,1231,20224959719,20224969719,13,0,504
48,1246,20224964607,20224974607,13,0,505
48,1260,20224969118,20224979118,13,0,506
48,1380,20225065574,20225075574,10,0,448
48,1395,20225067617,20225077617,10,0,449
48,1416,20225069534,20225079534,10,0,450
48,1433,20225071640,20225081640,10,0,451
48,1496,20225128122,20225138122,12,0,491
48,1542,20225149840,20225159840,12,0,547
48,1616,20225180511,20225190511,12,0,544
48,1168,20224971425,20224981425,13,0,507
48,1212,20224992423,20225002423,10,0,388
48,1243,20225008031,20225018031,10,0,394
48,1290,20225013562,20225023562,10,0,396
48,1317,20225017175,20225027175,10,0,397
48,1349,20225019614,20225029614,10,0,398
48,1363,20225022068,20225032068,10,0,399
48,1378,20225024071,20225034071,10,0,384
48,1390,20225026337,20225036337,10,0,385
48,1413,20225028689,20225038689,10,0,386
48,1502,20225119579,20225129579,12,0,487
48,1527,20225122083,20225132083,12,0,488
48,1540,20225124090,20225134090,12,0,489
48,1569,20225126104,20225136104,12,0,490
48,1635,20225182809,20225192809,12,0,545
48,1654,20225184939,20225194939,12,0,546
48,1157,20224659944,20224669944,13,0,309
48,1173,20224662204,20224672204,13,0,310
48,1190,20224664719,20224674719,13,0,311
48,1208,20224666946,20224676946,13,0,312
48,1223,20224669041,20224679041,13,0,313
48,1240,20224671044,20224681044,13,0,314
48,1258,20224673177,20224683177,13,0,315
48,1284,20224675204,20224685204,13,0,316
